Bloomberg Code,Quote Date,Quote Close,Currency
USGG10YR Index,2017-06-07,2.1729,USD
USGG10YR Index,2017-06-08,2.1885,USD
USGG10YR Index,2017-06-09,2.2005,USD
USGG10YR Index,2017-06-12,2.2145,USD
USGG10YR Index,2017-06-13,2.2109,USD
USGG10YR Index,2017-06-14,2.1256,USD
USGG10YR Index,2017-06-15,2.1637,USD
USGG10YR Index,2017-06-16,2.1514,USD
USGG10YR Index,2017-06-19,2.1879,USD
USGG10YR Index,2017-06-20,2.1565,USD
USGG10YR Index,2017-06-21,2.1634,USD
USGG10YR Index,2017-06-22,2.1477,USD
USGG10YR Index,2017-06-23,2.1423,USD
USGG10YR Index,2017-06-26,2.137,USD
USGG10YR Index,2017-06-27,2.2051,USD
USGG10YR Index,2017-06-28,2.2279,USD
USGG10YR Index,2017-06-29,2.2666,USD
USGG10YR Index,2017-06-30,2.3037,USD
USGG10YR Index,2017-07-03,2.3499,USD
USGG10YR Index,2017-07-04,2.3499,USD
USGG10YR Index,2017-07-05,2.3232,USD
USGG10YR Index,2017-07-06,2.3659,USD
USGG10YR Index,2017-07-07,2.3856,USD
USGG10YR Index,2017-07-10,2.373,USD
USGG10YR Index,2017-07-11,2.3605,USD
USGG10YR Index,2017-07-12,2.3177,USD
USGG10YR Index,2017-07-13,2.3444,USD
USGG10YR Index,2017-07-14,2.3319,USD
USGG10YR Index,2017-07-17,2.3141,USD
USGG10YR Index,2017-07-18,2.259,USD
USGG10YR Index,2017-07-19,2.2696,USD
USGG10YR Index,2017-07-20,2.2589,USD
USGG10YR Index,2017-07-21,2.2375,USD
USGG10YR Index,2017-07-24,2.2552,USD
USGG10YR Index,2017-07-25,2.3354,USD
USGG10YR Index,2017-07-26,2.2872,USD
USGG10YR Index,2017-07-27,2.3103,USD
USGG10YR Index,2017-07-28,2.2889,USD
USGG10YR Index,2017-07-31,2.2942,USD
USGG10YR Index,2017-08-01,2.2532,USD
USGG10YR Index,2017-08-02,2.271,USD
USGG10YR Index,2017-08-03,2.2212,USD
USGG10YR Index,2017-08-04,2.262,USD
USGG10YR Index,2017-08-07,2.253,USD
USGG10YR Index,2017-08-08,2.2619,USD
USGG10YR Index,2017-08-09,2.2476,USD
USGG10YR Index,2017-08-10,2.1975,USD
USGG10YR Index,2017-08-11,2.1888,USD
USGG10YR Index,2017-08-14,2.2185,USD
USGG10YR Index,2017-08-15,2.2728,USD
USGG10YR Index,2017-08-16,2.222,USD
USGG10YR Index,2017-08-17,2.1853,USD
USGG10YR Index,2017-08-18,2.1939,USD
USGG10YR Index,2017-08-21,2.1817,USD
USGG10YR Index,2017-08-22,2.2131,USD
USGG10YR Index,2017-08-23,2.166,USD
USGG10YR Index,2017-08-24,2.1939,USD
USGG10YR Index,2017-08-25,2.1659,USD
USGG10YR Index,2017-08-28,2.1571,USD
USGG10YR Index,2017-08-29,2.1292,USD
USGG10YR Index,2017-08-30,2.1309,USD
USGG10YR Index,2017-08-31,2.117,USD
USGG10YR Index,2017-09-01,2.1657,USD
USGG10YR Index,2017-09-04,2.1657,USD
USGG10YR Index,2017-09-05,2.0596,USD
USGG10YR Index,2017-09-06,2.1046,USD
USGG10YR Index,2017-09-07,2.0387,USD
USGG10YR Index,2017-09-08,2.0507,USD
USGG10YR Index,2017-09-11,2.1306,USD
USGG10YR Index,2017-09-12,2.1672,USD
USGG10YR Index,2017-09-13,2.1883,USD
USGG10YR Index,2017-09-14,2.1847,USD
USGG10YR Index,2017-09-15,2.2023,USD
USGG10YR Index,2017-09-18,2.2287,USD
USGG10YR Index,2017-09-19,2.2446,USD
USGG10YR Index,2017-09-20,2.2676,USD
USGG10YR Index,2017-09-21,2.2765,USD
USGG10YR Index,2017-09-22,2.2499,USD
USGG10YR Index,2017-09-25,2.2198,USD
USGG10YR Index,2017-09-26,2.2357,USD
USGG10YR Index,2017-09-27,2.3103,USD
USGG10YR Index,2017-09-28,2.3085,USD
USGG10YR Index,2017-09-29,2.3336,USD
USGG10YR Index,2017-10-02,2.3408,USD
USGG10YR Index,2017-10-03,2.3229,USD
USGG10YR Index,2017-10-04,2.3229,USD
USGG10YR Index,2017-10-05,2.348,USD
USGG10YR Index,2017-10-06,2.3589,USD
USGG10YR Index,2017-10-09,2.3589,USD
USGG10YR Index,2017-10-10,2.3607,USD
USGG10YR Index,2017-10-11,2.3481,USD
USGG10YR Index,2017-10-12,2.3177,USD
USGG10YR Index,2017-10-13,2.273,USD
USGG10YR Index,2017-10-16,2.3034,USD
USGG10YR Index,2017-10-17,2.2998,USD
USGG10YR Index,2017-10-18,2.3465,USD
USGG10YR Index,2017-10-19,2.3178,USD
USGG10YR Index,2017-10-20,2.3845,USD
USGG10YR Index,2017-10-23,2.3664,USD
USGG10YR Index,2017-10-24,2.4189,USD
USGG10YR Index,2017-10-25,2.4317,USD
USGG10YR Index,2017-10-26,2.4609,USD
USGG10YR Index,2017-10-27,2.4064,USD
USGG10YR Index,2017-10-30,2.3684,USD
USGG10YR Index,2017-10-31,2.3793,USD
USGG10YR Index,2017-11-01,2.3721,USD
USGG10YR Index,2017-11-02,2.345,USD
USGG10YR Index,2017-11-03,2.3325,USD
USGG10YR Index,2017-11-06,2.3163,USD
USGG10YR Index,2017-11-07,2.3145,USD
USGG10YR Index,2017-11-08,2.3343,USD
USGG10YR Index,2017-11-09,2.3416,USD
USGG10YR Index,2017-11-10,2.3984,USD
USGG10YR Index,2017-11-13,2.4055,USD
USGG10YR Index,2017-11-14,2.3717,USD
USGG10YR Index,2017-11-15,2.3222,USD
USGG10YR Index,2017-11-16,2.3753,USD
USGG10YR Index,2017-11-17,2.3435,USD
USGG10YR Index,2017-11-20,2.3666,USD
USGG10YR Index,2017-11-21,2.3559,USD
USGG10YR Index,2017-11-22,2.3187,USD
USGG10YR Index,2017-11-23,2.3187,USD
USGG10YR Index,2017-11-24,2.3418,USD
USGG10YR Index,2017-11-27,2.3277,USD
USGG10YR Index,2017-11-28,2.3277,USD
USGG10YR Index,2017-11-29,2.3882,USD
USGG10YR Index,2017-11-30,2.4097,USD
USGG10YR Index,2017-12-01,2.3615,USD
USGG10YR Index,2017-12-04,2.3723,USD
USGG10YR Index,2017-12-05,2.3509,USD
USGG10YR Index,2017-12-06,2.3385,USD
USGG10YR Index,2017-12-07,2.3634,USD
USGG10YR Index,2017-12-08,2.376,USD
USGG10YR Index,2017-12-11,2.3886,USD
USGG10YR Index,2017-12-12,2.4011,USD
USGG10YR Index,2017-12-13,2.3422,USD
USGG10YR Index,2017-12-14,2.3493,USD
USGG10YR Index,2017-12-15,2.353,USD
USGG10YR Index,2017-12-18,2.3942,USD
USGG10YR Index,2017-12-19,2.4644,USD
USGG10YR Index,2017-12-20,2.497,USD
USGG10YR Index,2017-12-21,2.4826,USD
USGG10YR Index,2017-12-22,2.481,USD
USGG10YR Index,2017-12-25,2.481,USD
USGG10YR Index,2017-12-26,2.4756,USD
USGG10YR Index,2017-12-27,2.4107,USD
USGG10YR Index,2017-12-28,2.4305,USD
USGG10YR Index,2017-12-29,2.4054,USD
USGG10YR Index,2018-01-01,2.4054,USD
USGG10YR Index,2018-01-02,2.4633,USD
USGG10YR Index,2018-01-03,2.4471,USD
USGG10YR Index,2018-01-04,2.4525,USD
USGG10YR Index,2018-01-05,2.4763,USD
USGG10YR Index,2018-01-08,2.48,USD
USGG10YR Index,2018-01-09,2.553,USD
USGG10YR Index,2018-01-10,2.5568,USD
USGG10YR Index,2018-01-11,2.5367,USD
USGG10YR Index,2018-01-12,2.5462,USD
USGG10YR Index,2018-01-15,2.5462,USD
USGG10YR Index,2018-01-16,2.5371,USD
USGG10YR Index,2018-01-17,2.5904,USD
USGG10YR Index,2018-01-18,2.6256,USD
USGG10YR Index,2018-01-19,2.6592,USD
USGG10YR Index,2018-01-22,2.65,USD
USGG10YR Index,2018-01-23,2.6131,USD
USGG10YR Index,2018-01-24,2.6465,USD
USGG10YR Index,2018-01-25,2.617,USD
USGG10YR Index,2018-01-26,2.6599,USD
USGG10YR Index,2018-01-29,2.6936,USD
USGG10YR Index,2018-01-30,2.7199,USD
USGG10YR Index,2018-01-31,2.705,USD
USGG10YR Index,2018-02-01,2.7896,USD
USGG10YR Index,2018-02-02,2.8411,USD
USGG10YR Index,2018-02-05,2.7056,USD
USGG10YR Index,2018-02-06,2.8016,USD
USGG10YR Index,2018-02-07,2.8359,USD
USGG10YR Index,2018-02-08,2.824,USD
USGG10YR Index,2018-02-09,2.8512,USD
USGG10YR Index,2018-02-12,2.8585,USD
USGG10YR Index,2018-02-13,2.8294,USD
USGG10YR Index,2018-02-14,2.9022,USD
USGG10YR Index,2018-02-15,2.9095,USD
USGG10YR Index,2018-02-16,2.8749,USD
USGG10YR Index,2018-02-19,2.8749,USD
USGG10YR Index,2018-02-20,2.8896,USD
USGG10YR Index,2018-02-21,2.95,USD
USGG10YR Index,2018-02-22,2.9207,USD
USGG10YR Index,2018-02-23,2.866,USD
USGG10YR Index,2018-02-26,2.8623,USD
USGG10YR Index,2018-02-27,2.8934,USD
USGG10YR Index,2018-02-28,2.8606,USD
USGG10YR Index,2018-03-01,2.8078,USD
USGG10YR Index,2018-03-02,2.8643,USD
USGG10YR Index,2018-03-05,2.8808,USD
USGG10YR Index,2018-03-06,2.8863,USD
USGG10YR Index,2018-03-07,2.8827,USD
USGG10YR Index,2018-03-08,2.8571,USD
USGG10YR Index,2018-03-09,2.8938,USD
USGG10YR Index,2018-03-12,2.8681,USD
USGG10YR Index,2018-03-13,2.8426,USD
USGG10YR Index,2018-03-14,2.817,USD
USGG10YR Index,2018-03-15,2.828,USD
USGG10YR Index,2018-03-16,2.8445,USD
USGG10YR Index,2018-03-19,2.8555,USD
USGG10YR Index,2018-03-20,2.8959,USD
USGG10YR Index,2018-03-21,2.883,USD
USGG10YR Index,2018-03-22,2.8244,USD
USGG10YR Index,2018-03-23,2.8135,USD
USGG10YR Index,2018-03-26,2.852,USD
USGG10YR Index,2018-03-27,2.7753,USD
USGG10YR Index,2018-03-28,2.7807,USD
USGG10YR Index,2018-03-29,2.7389,USD
USGG10YR Index,2018-03-30,2.7389,USD
USGG10YR Index,2018-04-02,2.7298,USD
USGG10YR Index,2018-04-03,2.7753,USD
USGG10YR Index,2018-04-04,2.8027,USD
USGG10YR Index,2018-04-05,2.832,USD
USGG10YR Index,2018-04-06,2.7735,USD
USGG10YR Index,2018-04-09,2.779,USD
USGG10YR Index,2018-04-10,2.8009,USD
USGG10YR Index,2018-04-11,2.7808,USD
USGG10YR Index,2018-04-12,2.8358,USD
USGG10YR Index,2018-04-13,2.8267,USD
USGG10YR Index,2018-04-16,2.8267,USD
USGG10YR Index,2018-04-17,2.8285,USD
USGG10YR Index,2018-04-18,2.8728,USD
USGG10YR Index,2018-04-19,2.9098,USD
USGG10YR Index,2018-04-20,2.9602,USD
USGG10YR Index,2018-04-23,2.9752,USD
USGG10YR Index,2018-04-24,2.9995,USD
USGG10YR Index,2018-04-25,3.0259,USD
USGG10YR Index,2018-04-26,2.9809,USD
USGG10YR Index,2018-04-27,2.9568,USD
USGG10YR Index,2018-04-30,2.9531,USD
USGG10YR Index,2018-05-01,2.9644,USD
USGG10YR Index,2018-05-02,2.9663,USD
USGG10YR Index,2018-05-03,2.9458,USD
USGG10YR Index,2018-05-04,2.9497,USD
USGG10YR Index,2018-05-07,2.9497,USD
USGG10YR Index,2018-05-08,2.976,USD
USGG10YR Index,2018-05-09,3.0042,USD
USGG10YR Index,2018-05-10,2.9622,USD
USGG10YR Index,2018-05-11,2.9695,USD
USGG10YR Index,2018-05-14,3.0024,USD
USGG10YR Index,2018-05-15,3.0723,USD
USGG10YR Index,2018-05-16,3.0964,USD
USGG10YR Index,2018-05-17,3.1112,USD
USGG10YR Index,2018-05-18,3.0559,USD
USGG10YR Index,2018-05-21,3.0596,USD
USGG10YR Index,2018-05-22,3.0597,USD
USGG10YR Index,2018-05-23,2.9935,USD
USGG10YR Index,2018-05-24,2.977,USD
USGG10YR Index,2018-05-25,2.9313,USD
USGG10YR Index,2018-05-28,2.9313,USD
USGG10YR Index,2018-05-29,2.781,USD
USGG10YR Index,2018-05-30,2.855,USD
USGG10YR Index,2018-05-31,2.8586,USD
USGG10YR Index,2018-06-01,2.9022,USD
USGG10YR Index,2018-06-04,2.9424,USD
USGG10YR Index,2018-06-05,2.9277,USD
USGG10YR Index,2018-06-06,2.9717,USD
USGG10YR Index,2018-06-07,2.9204,USD
USGG10YR Index,2018-06-08,2.9461,USD
USGG10YR Index,2018-06-11,2.9516,USD
USGG10YR Index,2018-06-12,2.9608,USD
USGG10YR Index,2018-06-13,2.9663,USD
USGG10YR Index,2018-06-14,2.9351,USD
USGG10YR Index,2018-06-15,2.9205,USD
USGG10YR Index,2018-06-18,2.9169,USD
USGG10YR Index,2018-06-19,2.8967,USD
USGG10YR Index,2018-06-20,2.9389,USD
USGG10YR Index,2018-06-21,2.8967,USD
USGG10YR Index,2018-06-22,2.8949,USD
USGG10YR Index,2018-06-25,2.8803,USD
USGG10YR Index,2018-06-26,2.8766,USD
USGG10YR Index,2018-06-27,2.8256,USD
USGG10YR Index,2018-06-28,2.8365,USD
USGG10YR Index,2018-06-29,2.8601,USD
USGG10YR Index,2018-07-02,2.8711,USD
USGG10YR Index,2018-07-03,2.8309,USD
USGG10YR Index,2018-07-04,2.8309,USD
USGG10YR Index,2018-07-05,2.8291,USD
USGG10YR Index,2018-07-06,2.8217,USD
USGG10YR Index,2018-07-09,2.8564,USD
USGG10YR Index,2018-07-10,2.8491,USD
USGG10YR Index,2018-07-11,2.8491,USD
USGG10YR Index,2018-07-12,2.8454,USD
USGG10YR Index,2018-07-13,2.8271,USD
USGG10YR Index,2018-07-16,2.8582,USD
USGG10YR Index,2018-07-17,2.86,USD
USGG10YR Index,2018-07-18,2.8692,USD
USGG10YR Index,2018-07-19,2.838,USD
USGG10YR Index,2018-07-20,2.8931,USD
USGG10YR Index,2018-07-23,2.9541,USD
USGG10YR Index,2018-07-24,2.9486,USD
USGG10YR Index,2018-07-25,2.9746,USD
USGG10YR Index,2018-07-26,2.9764,USD
USGG10YR Index,2018-07-27,2.9542,USD
USGG10YR Index,2018-07-30,2.9728,USD
USGG10YR Index,2018-07-31,2.9598,USD
USGG10YR Index,2018-08-01,3.0064,USD
USGG10YR Index,2018-08-02,2.9859,USD
USGG10YR Index,2018-08-03,2.9488,USD
USGG10YR Index,2018-08-06,2.9395,USD
USGG10YR Index,2018-08-07,2.973,USD
USGG10YR Index,2018-08-08,2.96,USD
USGG10YR Index,2018-08-09,2.9258,USD
USGG10YR Index,2018-08-10,2.8732,USD
USGG10YR Index,2018-08-13,2.8786,USD
USGG10YR Index,2018-08-14,2.8985,USD
USGG10YR Index,2018-08-15,2.8623,USD
USGG10YR Index,2018-08-16,2.8659,USD
USGG10YR Index,2018-08-17,2.8605,USD
USGG10YR Index,2018-08-20,2.819,USD
USGG10YR Index,2018-08-21,2.8298,USD
USGG10YR Index,2018-08-22,2.8189,USD
USGG10YR Index,2018-08-23,2.8261,USD
USGG10YR Index,2018-08-24,2.8098,USD
USGG10YR Index,2018-08-27,2.8459,USD
USGG10YR Index,2018-08-28,2.8804,USD
USGG10YR Index,2018-08-29,2.884,USD
USGG10YR Index,2018-08-30,2.855,USD
USGG10YR Index,2018-08-31,2.8604,USD
USGG10YR Index,2018-09-03,2.8604,USD
USGG10YR Index,2018-09-04,2.8985,USD
USGG10YR Index,2018-09-05,2.9022,USD
USGG10YR Index,2018-09-06,2.8731,USD
USGG10YR Index,2018-09-07,2.9388,USD
USGG10YR Index,2018-09-10,2.9314,USD
USGG10YR Index,2018-09-11,2.9755,USD
USGG10YR Index,2018-09-12,2.9626,USD
USGG10YR Index,2018-09-13,2.97,USD
USGG10YR Index,2018-09-14,2.9959,USD
USGG10YR Index,2018-09-17,2.9867,USD
USGG10YR Index,2018-09-18,3.0551,USD
USGG10YR Index,2018-09-19,3.0626,USD
USGG10YR Index,2018-09-20,3.0626,USD
USGG10YR Index,2018-09-21,3.0628,USD
USGG10YR Index,2018-09-24,3.0889,USD
USGG10YR Index,2018-09-25,3.0964,USD
USGG10YR Index,2018-09-26,3.048,USD
USGG10YR Index,2018-09-27,3.0518,USD
USGG10YR Index,2018-09-28,3.0612,USD
USGG10YR Index,2018-10-01,3.0836,USD
USGG10YR Index,2018-10-02,3.0631,USD
USGG10YR Index,2018-10-03,3.1813,USD
USGG10YR Index,2018-10-04,3.187,USD
USGG10YR Index,2018-10-05,3.2328,USD
USGG10YR Index,2018-10-08,3.2328,USD
USGG10YR Index,2018-10-09,3.2063,USD
USGG10YR Index,2018-10-10,3.1629,USD
USGG10YR Index,2018-10-11,3.1498,USD
USGG10YR Index,2018-10-12,3.1613,USD
USGG10YR Index,2018-10-15,3.1557,USD
USGG10YR Index,2018-10-16,3.1633,USD
USGG10YR Index,2018-10-17,3.205,USD
USGG10YR Index,2018-10-18,3.1786,USD
USGG10YR Index,2018-10-19,3.1921,USD
USGG10YR Index,2018-10-22,3.1978,USD
USGG10YR Index,2018-10-23,3.1676,USD
USGG10YR Index,2018-10-24,3.1035,USD
USGG10YR Index,2018-10-25,3.1167,USD
USGG10YR Index,2018-10-26,3.0755,USD
USGG10YR Index,2018-10-29,3.0849,USD
USGG10YR Index,2018-10-30,3.1227,USD
USGG10YR Index,2018-10-31,3.1435,USD
USGG10YR Index,2018-11-01,3.1303,USD
USGG10YR Index,2018-11-02,3.2121,USD
USGG10YR Index,2018-11-05,3.2008,USD
USGG10YR Index,2018-11-06,3.2276,USD
USGG10YR Index,2018-11-07,3.2355,USD
USGG10YR Index,2018-11-08,3.2373,USD
USGG10YR Index,2018-11-09,3.1819,USD
USGG10YR Index,2018-11-12,3.1819,USD
USGG10YR Index,2018-11-13,3.1397,USD
USGG10YR Index,2018-11-14,3.125,USD
USGG10YR Index,2018-11-15,3.1103,USD
USGG10YR Index,2018-11-16,3.0628,USD
USGG10YR Index,2018-11-19,3.0628,USD
USGG10YR Index,2018-11-20,3.0628,USD
USGG10YR Index,2018-11-21,3.0627,USD
USGG10YR Index,2018-11-22,3.0627,USD
USGG10YR Index,2018-11-23,3.039,USD
USGG10YR Index,2018-11-26,3.0535,USD
USGG10YR Index,2018-11-27,3.0572,USD
USGG10YR Index,2018-11-28,3.059,USD
USGG10YR Index,2018-11-29,3.0298,USD
USGG10YR Index,2018-11-30,2.9879,USD
USGG10YR Index,2018-12-03,2.9697,USD
USGG10YR Index,2018-12-04,2.9136,USD
USGG10YR Index,2018-12-05,2.9136,USD
USGG10YR Index,2018-12-06,2.8955,USD
USGG10YR Index,2018-12-07,2.845,USD
USGG10YR Index,2018-12-10,2.8575,USD
USGG10YR Index,2018-12-11,2.879,USD
USGG10YR Index,2018-12-12,2.9096,USD
USGG10YR Index,2018-12-13,2.9131,USD
USGG10YR Index,2018-12-14,2.8895,USD
USGG10YR Index,2018-12-17,2.857,USD
USGG10YR Index,2018-12-18,2.8175,USD
USGG10YR Index,2018-12-19,2.7548,USD
USGG10YR Index,2018-12-20,2.8065,USD
USGG10YR Index,2018-12-21,2.7902,USD
USGG10YR Index,2018-12-24,2.7383,USD
USGG10YR Index,2018-12-25,2.7383,USD
USGG10YR Index,2018-12-26,2.8079,USD
USGG10YR Index,2018-12-27,2.7666,USD
USGG10YR Index,2018-12-28,2.7182,USD
USGG10YR Index,2018-12-31,2.6842,USD
USGG10YR Index,2019-01-01,2.6842,USD
USGG10YR Index,2019-01-02,2.6204,USD
USGG10YR Index,2019-01-03,2.5535,USD
USGG10YR Index,2019-01-04,2.6677,USD
USGG10YR Index,2019-01-07,2.696,USD
USGG10YR Index,2019-01-08,2.728,USD
USGG10YR Index,2019-01-09,2.71,USD
USGG10YR Index,2019-01-10,2.7421,USD
USGG10YR Index,2019-01-11,2.7007,USD
USGG10YR Index,2019-01-14,2.7024,USD
USGG10YR Index,2019-01-15,2.7112,USD
USGG10YR Index,2019-01-16,2.7218,USD
USGG10YR Index,2019-01-17,2.7504,USD
USGG10YR Index,2019-01-18,2.7842,USD
USGG10YR Index,2019-01-21,2.7842,USD
USGG10YR Index,2019-01-22,2.7392,USD
USGG10YR Index,2019-01-23,2.7409,USD
USGG10YR Index,2019-01-24,2.7157,USD
USGG10YR Index,2019-01-25,2.7585,USD
USGG10YR Index,2019-01-28,2.744,USD
USGG10YR Index,2019-01-29,2.7098,USD
USGG10YR Index,2019-01-30,2.6775,USD
USGG10YR Index,2019-01-31,2.6293,USD
USGG10YR Index,2019-02-01,2.6842,USD
USGG10YR Index,2019-02-04,2.7235,USD
USGG10YR Index,2019-02-05,2.6983,USD
USGG10YR Index,2019-02-06,2.6946,USD
USGG10YR Index,2019-02-07,2.6572,USD
USGG10YR Index,2019-02-08,2.6339,USD
USGG10YR Index,2019-02-11,2.6536,USD
USGG10YR Index,2019-02-12,2.6877,USD
USGG10YR Index,2019-02-13,2.7021,USD
USGG10YR Index,2019-02-14,2.6536,USD
USGG10YR Index,2019-02-15,2.6626,USD
USGG10YR Index,2019-02-18,2.6626,USD
USGG10YR Index,2019-02-19,2.6339,USD
USGG10YR Index,2019-02-20,2.6447,USD
USGG10YR Index,2019-02-21,2.6914,USD
USGG10YR Index,2019-02-22,2.6518,USD
USGG10YR Index,2019-02-25,2.6626,USD
USGG10YR Index,2019-02-26,2.6357,USD
USGG10YR Index,2019-02-27,2.6825,USD
USGG10YR Index,2019-02-28,2.715,USD
USGG10YR Index,2019-03-01,2.7531,USD
USGG10YR Index,2019-03-04,2.7223,USD
USGG10YR Index,2019-03-05,2.7169,USD
USGG10YR Index,2019-03-06,2.6934,USD
USGG10YR Index,2019-03-07,2.6393,USD
USGG10YR Index,2019-03-08,2.6285,USD
USGG10YR Index,2019-03-11,2.6393,USD
USGG10YR Index,2019-03-12,2.6015,USD
USGG10YR Index,2019-03-13,2.6213,USD
